FID,the_geom,OBJECTID,FNODE_,TNODE_,LPOLY_,RPOLY_,LENGTH,PROVINCE10,PROVINCE_1,Shape_Leng,Source,Major_or_M,Known_or_a,Name,timeperiod,pid,en_name,Lat,Lon,featuretyp,awmc_mod,awmc_impor,awmc_class,creator,notes,timeperi_1
ba_roads_clean.1160,"MULTILINESTRING ((36.566930000000866 32.718329999999696, 36.58496000000014 32.71291000000019, 36.593049999999494 32.70766999999978, 36.603039999999964 32.70815000000039, 36.63825999999972 32.704820000000836, 36.662529999999606 32.698630000000776, 36.68395000000055 32.68721000000005, 36.692510000000766 32.675310000000536, 36.70725999999922 32.66056000000026, 36.716780000000654 32.64343000000008, 36.72724999999991 32.635809999999765, 36.73819999999978 32.635340000000724, 36.749620000000505 32.63818999999967, 36.76103999999941 32.635809999999765, 36.7786500000002 32.63676999999916, 36.79816000000028 32.64105000000018, 36.810059999999794 32.64437999999973))",3065,0,0,0,0,0,0,0,0.27559392,BAtlas69,0,0,,,,,,,,0,0,0,,,
ba_roads_clean.1161,"MULTILINESTRING ((36.58401000000049 32.802850000000035, 36.585440000000744 32.83425999999963, 36.58782000000065 32.866620000000694, 36.58971999999994 32.892320000000836, 36.59828000000016 32.9032700000007, 36.61112999999932 32.92135000000053, 36.61350999999922 32.93562999999995, 36.60828000000038 32.9413399999994, 36.602569999999105 32.94800000000032, 36.602569999999105 32.95465999999942, 36.60733000000073 32.963229999999385, 36.61066000000028 32.972750000000815, 36.606369999999515 32.98559000000023, 36.598760000000766 32.99416000000019, 36.588770000000295 33.01176999999916, 36.58163000000059 33.0350899999994, 36.57068000000072 33.04413000000022, 36.55640999999923 33.05032000000028, 36.55164999999943 33.063169999999445, 36.54356000000007 33.06934999999976, 36.539269999999306 33.079820000000836, 36.52975999999944 33.093150000000605, 36.52690000000075 33.10790000000088, 36.53071000000091 33.12264999999934, 36.53071000000091 33.137399999999616, 36.52452000000085 33.1502500000006, 36.51691000000028 33.15786999999909, 36.51785999999993 33.173570000000836, 36.51404999999977 33.187369999999646, 36.50786999999946 33.19212999999945, 36.49786999999924 33.19212999999945, 36.48931000000084 33.19261000000006, 36.47359999999935 33.19879000000037, 36.4636100000007 33.210689999999886))",3066,0,0,0,0,0,0,0,0.4931223,BAtlas69,0,0,,,,,,,,0,0,0,,,
ba_roads_clean.1162,"MULTILINESTRING ((36.90738000000056 32.662459999999555, 36.91641999999956 32.6838800000005, 36.92165000000023 32.702439999999115, 36.92165000000023 32.71337999999923, 36.91784999999982 32.7243299999991, 36.91641999999956 32.73385000000053, 36.91641999999956 32.741939999999886, 36.91641999999956 32.75193000000036))",3067,0,0,0,0,0,0,0,0.0927697,BAtlas69,1,1,Strata Diocletiana,,,,,,,0,0,0,,,
ba_roads_clean.1163,"MULTILINESTRING ((10.320239999999103 43.51383999999962, 10.326419999999416 43.50337000000036, 10.331659999999829 43.48195999999916, 10.339749999999185 43.47196000000076, 10.360210000000734 43.464350000000195, 10.38162999999986 43.451020000000426, 10.395430000000488 43.4329400000006, 10.407800000000861 43.407719999999244, 10.415890000000218 43.408190000000104, 10.423979999999574 43.40533999999934, 10.426840000000084 43.401050000000396))",2942,0,0,0,0,0,0,0,0.16679293,BAtlas_41,0,0,,RL,,,,,,0,0,0,,,
ba_roads_clean.1164,"MULTILINESTRING ((9.517110000000685 42.54549000000043, 9.510449999999764 42.52836000000025, 9.51900999999998 42.50933000000077, 9.51900999999998 42.49315000000024, 9.499980000000505 42.4379399999998, 9.506639999999607 42.42080999999962, 9.527579999999944 42.378930000000764, 9.527579999999944 42.344670000000406, 9.536149999999907 42.32373000000007, 9.54852000000028 42.298979999999574, 9.544710000000123 42.26948000000084, 9.537099999999555 42.23902000000089, 9.531390000000101 42.20284999999967, 9.516159999999218 42.16287999999986, 9.506639999999607 42.14288999999917, 9.505689999999959 42.127660000000105, 9.514250000000175 42.10482000000047, 9.508540000000721 42.094349999999395, 9.461909999999989 42.07245999999941, 9.42193000000043 42.063889999999446, 9.387670000000071 42.04294999999911, 9.364820000000691 42.00869000000057, 9.359109999999419 41.98775000000023, 9.361969999999928 41.95158000000083, 9.387670000000071 41.88495999999941, 9.393379999999524 41.82879999999932, 9.390520000000834 41.79262999999992, 9.399090000000797 41.77168999999958, 9.396230000000287 41.739330000000336, 9.391470000000481 41.72030000000086, 9.383859999999913 41.71553999999924, 9.354349999999613 41.712680000000546, 9.325800000000527 41.689839999999094, 9.300100000000384 41.655580000000555, 9.291540000000168 41.63083000000006, 9.28107000000091 41.61369999999988, 9.275359999999637 41.59466000000066, 9.275359999999637 41.568960000000516, 9.268690000000788 41.54040999999961, 9.262979999999516 41.52708999999959, 9.26108000000022 41.50710000000072, 9.244899999999689 41.48329999999987, 9.233480000000782 41.462359999999535, 9.20778000000064 41.44333000000006, 9.201119999999719 41.41476999999941, 9.191600000000108 41.39384000000064, 9.181130000000849 41.382410000000164))",2944,0,0,0,0,0,0,0,1.37459597,BAtlas_48,0,0,,,,,,,,0,0,0,,,
ba_roads_clean.1165,"MULTILINESTRING ((8.841340000000855 40.92936000000009, 8.884749999999258 40.91181999999935, 8.898450000000594 40.88368000000082, 8.913679999999658 40.85702999999921))",2947,0,0,0,0,0,0,0,0.10921544,BAtlas_48,0,0,,,,,,,,0,0,0,,,
ba_roads_clean.1166,"MULTILINESTRING ((32.80314999999973 26.00862000000052, 32.823850000000675 25.997199999999793, 32.8452699999998 25.98149999999987, 32.87239000000045 25.97436000000016, 32.89863999999943 25.970950000000812))",2948,0,0,0,0,0,0,0,0.10471351,BAtlas80,1,0,,,,,,,,0,0,0,,,
ba_roads_clean.1167,"MULTILINESTRING ((32.89863999999943 25.970950000000812, 32.91942999999992 25.96697999999924, 32.943820000000414 25.944970000000467, 32.96939999999995 25.927120000000286, 32.989630000000034 25.920579999999973, 33.00271000000066 25.91820000000007, 33.02056000000084 25.90809000000081, 33.04435999999987 25.89618999999948, 33.06399000000056 25.892620000000534, 33.09611000000041 25.889649999999165, 33.11573999999928 25.883700000000317, 33.13595999999961 25.871209999999337, 33.14726999999948 25.859909999999218, 33.16690000000017 25.846820000000662, 33.184149999999136 25.841459999999643, 33.20735000000059 25.836709999999584, 33.24065999999948 25.830159999999523, 33.263269999999466 25.820050000000265, 33.278729999999996 25.805179999999382, 33.299549999999726 25.780790000000707, 33.30847999999969 25.764129999999568, 33.327509999999165 25.750449999999546, 33.348330000000715 25.748670000000857, 33.36557999999968 25.751640000000407, 33.38401999999951 25.752230000000054, 33.40424999999959 25.752230000000054, 33.42613999999958 25.738550000000032, 33.44042000000081 25.719520000000557, 33.45469000000048 25.698099999999613, 33.47075000000041 25.68145000000004, 33.477890000000116 25.665979999999763, 33.48740999999973 25.661819999999352, 33.498709999999846 25.660029999999097, 33.51359000000048 25.657649999999194, 33.537969999999405 25.656460000000152, 33.55225000000064 25.649320000000444, 33.56177000000025 25.639209999999366, 33.57128999999986 25.626720000000205, 33.58021000000008 25.618389999999636, 33.59507999999914 25.611249999999927, 33.60637999999926 25.607679999999164, 33.623639999999796 25.60529999999926, 33.634939999999915 25.599949999999808, 33.64683999999943 25.594600000000355, 33.667059999999765 25.573770000000877, 33.69383000000016 25.54819999999927, 33.70692000000054 25.527969999999186, 33.72298000000046 25.511309999999867, 33.73058999999921 25.498470000000452, 33.74843999999939 25.48240000000078, 33.761529999999766 25.471700000000055, 33.784130000000005 25.45444999999927, 33.80673000000024 25.430060000000594, 33.8085200000005 25.412210000000414, 33.81386999999995 25.4003100000009, 33.81862999999976 25.393169999999373, 33.81982000000062 25.381279999999606, 33.81804000000011 25.3711600000006, 33.82042000000001 25.358079999999973, 33.82992999999988 25.342020000000048, 33.83944999999949 25.331899999999223, 33.86503000000084 25.327139999999417, 33.88109000000077 25.327139999999417, 33.898339999999735 25.32237999999961, 33.92736999999943 25.309300000000803, 33.94759999999951 25.291450000000623, 33.9672300000002 25.2777700000006, 33.979129999999714 25.268850000000384, 33.99101999999948 25.259330000000773, 34.001140000000305 25.249809999999343, 34.013629999999466 25.23910000000069, 34.02433999999994 25.227209999999104, 34.032069999999294 25.214710000000196, 34.044560000000274 25.20698000000084, 34.05883999999969 25.196270000000368, 34.06955000000016 25.177240000000893, 34.09095999999954 25.15819999999985, 34.09929000000011 25.14571000000069, 34.10463999999956 25.138569999999163, 34.11000000000058 25.125480000000607, 34.119510000000446 25.114779999999882, 34.133200000000215 25.100500000000466, 34.13854999999967 25.092169999999896, 34.14271000000008 25.082650000000285, 34.143309999999474 25.068970000000263, 34.15044999999918 25.051719999999477, 34.162350000000515 25.033880000000863, 34.17304999999942 25.02197999999953, 34.18555000000015 25.014839999999822, 34.19685000000027 24.9958000000006, 34.20756000000074 24.967249999999694, 34.218259999999646 24.946429999999964, 34.22956999999951 24.928579999999783, 34.24562999999944 24.916690000000017, 34.27894000000015 24.888730000000578, 34.2866699999995 24.875640000000203, 34.30333000000064 24.858389999999417, 34.315230000000156 24.85066000000006, 34.336639999999534 24.837569999999687, 34.346159999999145 24.826859999999215, 34.362810000000536 24.794739999999365, 34.379469999999856 24.770940000000337, 34.38923000000068 24.758449999999357, 34.408260000000155 24.747149999999237, 34.430270000000746 24.73286999999982, 34.446930000000066 24.720980000000054, 34.45882999999958 24.711460000000443, 34.476080000000366 24.702540000000226, 34.4963000000007 24.69123000000036, 34.53377999999975 24.67576999999983, 34.54507999999987 24.66921999999977, 34.569470000000365 24.653759999999238, 34.59088999999949 24.630559999999605, 34.61408999999912 24.613900000000285, 34.63371999999981 24.595460000000458, 34.67893000000004 24.5674999999992, 34.70212999999967 24.55203000000074, 34.72710999999981 24.541330000000016, 34.740200000000186 24.540139999999155, 34.7467400000005 24.542520000000877, 34.751500000000306 24.53120999999919, 34.759830000000875 24.51991000000089, 34.77766999999949 24.508009999999558, 34.80385000000024 24.493140000000494, 34.81811999999991 24.47826999999961, 34.840729999999894 24.466969999999492, 34.85678999999982 24.455069999999978, 34.88118000000031 24.443170000000464, 34.914489999999205 24.431280000000697, 34.94601999999941 24.419379999999364, 35.00252999999975 24.39796000000024, 35.022759999999835 24.39796000000024, 35.04178999999931 24.392610000000786, 35.051910000000134 24.37952000000041, 35.04595999999947 24.367630000000645, 35.04595999999947 24.349780000000464, 35.04833999999937 24.328960000000734, 35.06559000000016 24.311709999999948, 35.088190000000395 24.306950000000143, 35.101880000000165 24.29743000000053, 35.11496000000079 24.277210000000196, 35.11852999999974 24.261739999999918, 35.14589999999953 24.237349999999424, 35.17504000000008 24.221879999999146, 35.18337000000065 24.218909999999596, 35.1916999999994 24.214749999999185, 35.20181000000048 24.202250000000276))",2949,0,0,0,0,0,0,0,3.09038588,BAtlas80,1,1,Hodos Berenikes,,,,,,,0,0,0,,,
ba_roads_clean.1168,"MULTILINESTRING ((35.20181000000048 24.202250000000276, 35.22168000000056 24.189759999999296, 35.23536000000058 24.17369999999937, 35.25498999999945 24.14871999999923, 35.26867999999922 24.127300000000105))",2950,0,0,0,0,0,0,0,0.10175725,BAtlas80,1,0,Hodos Berenikes,,,,,,,0,0,0,,,
ba_roads_clean.1367,"MULTILINESTRING ((-2.193839999999909 48.488069999999425, -2.195980000000418 48.46808000000067, -2.2016899999998714 48.44880000000023, -2.21810999999974 48.429529999999374, -2.278070000000298 48.363139999999476, -2.3594499999998106 48.28176999999965, -2.445050000000265 48.188130000000456))",2063,0,0,0,0,0,0,0,2.84571326,BAtlas_7,0,1,,,,,,,,0,0,0,,,
ba_roads_clean.1169,"MULTILINESTRING ((33.11573999999928 25.883700000000317, 33.126210000000356 25.888699999999517, 33.157139999999345 25.895839999999225, 33.168439999999464 25.901190000000497, 33.17736999999943 25.908919999999853, 33.1851000000006 25.91487000000052, 33.19818999999916 25.91367999999966, 33.21186999999918 25.916660000000775, 33.21602999999959 25.919630000000325, 33.23684999999932 25.91902999999911, 33.25648000000001 25.91902999999911, 33.27195000000029 25.92319999999927, 33.289199999999255 25.926770000000033, 33.30525999999918 25.930930000000444, 33.32488999999987 25.93687999999929, 33.33678999999938 25.939259999999194, 33.35760999999911 25.94402000000082, 33.37605000000076 25.945799999999508, 33.400439999999435 25.940450000000055, 33.430780000000595 25.93449999999939, 33.45101000000068 25.93449999999939, 33.47421000000031 25.94402000000082, 33.49681000000055 25.955920000000333, 33.51346999999987 25.961269999999786, 33.5313100000003 25.95531999999912, 33.543799999999464 25.95650999999998, 33.55926999999974 25.96364999999969, 33.57831000000078 25.986249999999927, 33.59675000000061 26.007069999999658, 33.62053999999989 26.021950000000288, 33.63481999999931 26.028490000000602, 33.650289999999586 26.028490000000602, 33.662899999999354 26.01778000000013, 33.675390000000334 26.01481000000058, 33.68728999999985 26.014209999999366, 33.69978000000083 26.002909999999247, 33.71346000000085 25.99517999999989, 33.72774000000027 25.99517999999989, 33.7455800000007 25.99517999999989, 33.760449999999764 25.99517999999989, 33.77354000000014 25.99517999999989, 33.79139000000032 25.993389999999636, 33.81221000000005 25.990420000000086, 33.83599999999933 25.99576999999954, 33.8705000000009 26.01064000000042, 33.892509999999675 26.031460000000152, 33.90977000000021 26.049909999999727, 33.91808999999921 26.065370000000257, 33.922850000000835 26.08856999999989, 33.928210000000036 26.105820000000676, 33.9317800000008 26.118909999999232, 33.9377199999999 26.1272399999998, 33.949029999999766 26.13437999999951, 33.96091999999953 26.136160000000018, 33.98352999999952 26.130810000000565, 33.99661999999989 26.12782999999945, 34.003749999999854 26.1272399999998, 34.010299999999916 26.131999999999607, 34.01387000000068 26.13557000000037, 34.02635999999984 26.12605000000076, 34.0364699999991 26.117120000000796, 34.04896000000008 26.107609999999113, 34.09596000000056 26.087980000000243, 34.11736999999994 26.081430000000182, 34.132840000000215 26.081430000000182, 34.15544000000045 26.089169999999285, 34.16853000000083 26.097490000000107, 34.186970000000656 26.10106000000087, 34.20125000000007 26.102249999999913, 34.205410000000484 26.115939999999682, 34.211960000000545 26.131999999999607, 34.21731 26.139129999999568, 34.22861000000012 26.146269999999276, 34.235749999999825 26.149250000000393, 34.24170000000049 26.157579999999143))",2952,0,0,0,0,0,0,0,1.31609429,BAtlas80,1,1,Hodos Myos Hormou/Mysormitike,,,,,,,0,0,0,,,
ba_roads_clean.1170,"MULTILINESTRING ((34.11967999999979 26.148929999999382, 34.13402999999926 26.13853999999992, 34.141170000000784 26.12605000000076, 34.15425999999934 26.11355999999978, 34.16853000000083 26.097490000000107))",2953,0,0,0,0,0,0,0,0.0716874,BAtlas80,1,1,,,,,,,,0,0,0,,,
ba_roads_clean.1171,"MULTILINESTRING ((34.20607999999993 26.208989999999176, 34.22301999999945 26.19029000000046, 34.22718999999961 26.179589999999735, 34.23669999999947 26.165899999999965, 34.24170000000049 26.157579999999143))",2954,0,0,0,0,0,0,0,0.06309169,BAtlas80,1,0,Via Hadriana,,,,,,,0,0,0,,,
ba_roads_clean.1172,"MULTILINESTRING ((34.24170000000049 26.157579999999143, 34.2468200000003 26.151630000000296, 34.25038999999924 26.13973000000078, 34.25098000000071 26.1272399999998, 34.26228000000083 26.115939999999682))",2955,0,0,0,0,0,0,0,0.04875815,BAtlas80,1,1,Via Hadriana,,,,,,,0,0,0,,,
ba_roads_clean.1173,"MULTILINESTRING ((34.26228000000083 26.115939999999682, 34.28369999999995 26.093329999999696, 34.296189999999115 26.070729999999458, 34.30392000000029 26.051690000000235, 34.3158199999998 26.022539999999935, 34.33604999999989 25.993389999999636, 34.347350000000006 25.976740000000063, 34.366980000000694 25.957109999999375, 34.38542000000052 25.93449999999939, 34.39434000000074 25.904759999999442, 34.40266999999949 25.891670000000886))",2956,0,0,0,0,0,0,0,0.26810794,BAtlas80,1,0,Via Hadriana,,,,,,,0,0,0,,,
ba_roads_clean.1174,"MULTILINESTRING ((34.40266999999949 25.891670000000886, 34.411949999999706 25.87322999999924, 34.41968000000088 25.85478999999941, 34.42800999999963 25.841700000000856, 34.436939999999595 25.83158999999978))",2957,0,0,0,0,0,0,0,0.06964296,BAtlas80,1,1,Via Hadriana,,,,,,,0,0,0,,,
ba_roads_clean.1175,"MULTILINESTRING ((34.436939999999595 25.83158999999978, 34.463700000000244 25.807199999999284, 34.48927999999978 25.78281000000061, 34.51129000000037 25.753070000000662, 34.53091999999924 25.72986999999921, 34.54461000000083 25.709639999999126, 34.56305000000066 25.68287000000055, 34.571970000000874 25.652539999999135, 34.57553999999982 25.641830000000482, 34.580299999999625 25.62992999999915, 34.59338000000025 25.61148999999932, 34.605279999999766 25.5924500000001, 34.61302000000069 25.57995999999912, 34.641569999999774 25.526420000000144, 34.662389999999505 25.47824000000037, 34.674880000000485 25.453849999999875, 34.6891599999999 25.428869999999733, 34.69511000000057 25.402690000000803, 34.70046000000002 25.38603999999941, 34.70997999999963 25.36580999999933, 34.724850000000515 25.35152999999991, 34.734959999999774 25.336660000000848, 34.74091000000044 25.323570000000473))",2958,0,0,0,0,0,0,0,0.60035779,BAtlas80,1,0,Via Hadriana,,,,,,,0,0,0,,,
ba_roads_clean.1176,"MULTILINESTRING ((34.74091000000044 25.323570000000473, 34.74805000000015 25.3069200000009))",2959,0,0,0,0,0,0,0,0.01811635,BAtlas80,1,1,Via Hadriana,,,,,,,0,0,0,,,
ba_roads_clean.1177,"MULTILINESTRING ((34.74805000000015 25.3069200000009, 34.755779999999504 25.28491000000031, 34.766489999999976 25.26706000000013, 34.77958000000035 25.24565000000075, 34.79504000000088 25.220069999999396, 34.805749999999534 25.20578999999998, 34.82241000000067 25.188539999999193, 34.83431000000019 25.171879999999874, 34.847390000000814 25.146300000000338, 34.86167000000023 25.12608, 34.8723800000007 25.11239999999998, 34.876539999999295 25.09158000000025, 34.88248999999996 25.082650000000285, 34.896169999999984 25.067779999999402, 34.9104499999994 25.039819999999963, 34.91841999999997 25.01365000000078))",2960,0,0,0,0,0,0,0,0.34321099,BAtlas80,1,0,Via Hadriana,,,,,,,0,0,0,,,
