ArachneEntityID,Gazetteerid
1321018,2070375
1321027,2070375
1334953,2070375
1334956,2070375
1334962,2095836
1334968,2070375
1334979,2070375
1334983,2095836
1334985,2070375
1334990,2070375
1334991,2095836
1334992,2070375
1334994,2095836
1334995,2070375
1334996,2070375
1334997,2070375
1335002,2095836
1335009,2070375
1335014,2070375
1336886,2070134
1336887,2070134
1336889,2070134
1336890,2070134
1336892,2299102
1336893,2299102
1336894,2070134
1336895,2070134
1336896,2299102
1336897,2070134
1336898,2070134
1336899,2070134
1336901,2070134
1336902,2070134
1336903,2070134
1336904,2070134
1336905,2070134
1336906,2070134
1336908,2299102
1336909,2070134
1342800,2179802
1342805,2070375
1342806,2070134
1342813,2282611
1342815,2282611
1342830,2282611
1342832,2282611
1342833,2282611
1342835,2282611
1342836,2282611
1342839,2282611
1342840,2282611
1342841,2282611
1342842,2282611
1342843,2282611
1342844,2282611
1342845,2282611
1342846,2282611
1342847,2282611
1342848,2282611
1342849,2282611
1342850,2282611
1342851,2282611
1342852,2282611
1342853,2282611
1342856,2282611
1342857,2282611
1342859,2282611
1342860,2282611
1342861,2282611
1349956,2282611
1349957,2282611
1350004,2282611
1350006,2282611
1350009,2282611
1350011,2282611
1350035,2282611
1350040,2282611
1350112,2281840
1350116,2281840
1350126,2281840
1350127,2281840
1350130,2281840
1350140,2095836
1350165,2281840
1350192,2281840
1350193,2281840
1350197,2281840
1350201,2281840
1350226,2281840
1350324,2282611
1350325,2282611
1350462,2281840
1350463,2281840
1350464,2281840
1350465,2281840
1350466,2281840
1350467,2281840
1350468,2281840
1350469,2281840
1350470,2281840
1350471,2281840
1350472,2281840
1350474,2281840
1350475,2281840
1350476,2281840
1350477,2281840
1350478,2281840
1350479,2281840
1350480,2281840
1350481,2281840
1350482,2281840
1350484,2281840
1350485,2281840
1350487,2281840
1350488,2281840
1350489,2281840
1350490,2281840
1350491,2281840
1350492,2281840
1350493,2281840
1350494,2281840
1350495,2281840
1350496,2281840
1350497,2281840
1350498,2281840
1350499,2281840
1350500,2281840
1350501,2281840
1350502,2281840
1350503,2281840
1350504,2281840
1350505,2281840
1350506,2281840
1350507,2281840
1350508,2281840
1350509,2281840
1350511,2281840
1350512,2281840
1350513,2281840
1350514,2281840
1350525,2281840
1350526,2281840
1350527,2281840
1350528,2281840
1350529,2281840
1350530,2281840
1350531,2281840
1350532,2281840
1350533,2281840
1350534,2281840
1350535,2281840
1350536,2281840
1350537,2281840
1350538,2281840
1350539,2281840
1350540,2281840
1350541,2281840
1350542,2281840
1350544,2281840
1350546,2281840
1350547,2281840
1350548,2281840
1350550,2281840
1350551,2281840
1350552,2281840
1350555,2281840
1350556,2281840
1350557,2281840
1350558,2281840
1350559,2281840
1350560,2281840
1350561,2281840
1350562,2281840
1350564,2281840
1350565,2281840
1350566,2281840
1350567,2281840
1350568,2281840
1350569,2281840
1350570,2281840
1350571,2281840
1351002,2281840
1351004,2281840
1351005,2281840
1351006,2281840
1351007,2281840
1351008,2281840
1351009,2281840
1351010,2281840
1351011,2281840
1351012,2281840
1351014,2281840
1351015,2281840
1351017,2281840
1351019,2281840
1351020,2281840
1351021,2281840
1351022,2281840
1351023,2281840
1351024,2281840
1357089,2281840
1357090,2281840
1357093,2281840
1357097,2281840
1357100,2281840
1357103,2281840
1357107,2281840
1357111,2281840
1357115,2281840
1357119,2281840
1357121,2281840
1357124,2281840
1357128,2281840
1357137,2281840
1357141,2281840
1357145,2281840
1357148,2281840
1357163,2281840
1357164,2281840
1357165,2281840
1357167,2281840
1357171,2281840
1357173,2281840
1357176,2281840
1357180,2281840
1357183,2281840
1357214,2281840
1357215,2281840
1357216,2281840
1357217,2281840
1357218,2281840
1357220,2281840
1357224,2281840
1357228,2281840
1357231,2281840
1357249,2281840
1357254,2281840
1357259,2281840
1357260,2281840
1357261,2281840
1357284,2281840
1357289,2281840
1357290,2281840
1357374,2281840
1357377,2281840
1357381,2281840
1357382,2281840
1357383,2281840
1357384,2281840
1357385,2281840
1357386,2281840
1357388,2281840
1357390,2281840
1357395,2281840
1357397,2281840
1357399,2281840
1357401,2281840
1357402,2281840
1357403,2281840
1357404,2281840
1357405,2281840
1357406,2281840
1357407,2281840
1357408,2281840
1357409,2281840
1357410,2281840
1357411,2281840
1357412,2281840
1357413,2281840
1357414,2281840
1357415,2281840
1357416,2281840
1357494,2281840
1357496,2281840
1357499,2281840
1357503,2281840
1357506,2281840
1357509,2281840
1357512,2281840
1357514,2281840
1357517,2281840
1357520,2281840
1357523,2281840
1357527,2281840
1357529,2281840
1357530,2281840
1357538,2281840
1357542,2281840
1357548,2281840
1357552,2281840
1357554,2281840
1357556,2281840
1357560,2281840
1357563,2281840
1357567,2281840
1357570,2281840
1357574,2281840
1357577,2281840
1357580,2281840
1357583,2281840
1357603,2281840
1357607,2281840
1357610,2281840
1357612,2281840
1357617,2281840
1357621,2281840
1357625,2281840
1357629,2281840
1357632,2281840
1357636,2281840
1357644,2281840
1357652,2281840
1357656,2281840
1357661,2281840
1357662,2281840
1357665,2281840
1357670,2281840
1357673,2281840
1357676,2281840
1357686,2281840
1357688,2281840
1357693,2281840
1357697,2281840
1357703,2281840
1357705,2281840
1357712,2281840
1357717,2281840
1363934,2280298
1363936,2280298
1363937,2280298
1363939,2280298
1373154,2070375
1374532,2281840
1374533,2102787
1374537,2281840
1374545,2281840
1374557,2070134
1374558,2102787
1374567,2102787
1374579,2102787
1374589,2102787
1374591,2281840
1374592,2102787
1374606,2282705
1374609,2282705
1374629,2070134
1374635,2282705
1374640,2299102
1374641,2299102
1374646,2299102
1374647,2299102
1374648,2299102
1374650,2299102
1374652,2299102
1374654,2299102
1374655,2299102
1374657,2299102
1374669,2281922
1376392,2306273
1376397,2287728
1376403,2287728
1376404,2287728
1376427,2287728
1376433,2287728
1376435,2287728
1376436,2287728
1376438,2287728
1376439,2287728
1376440,2287728
1376443,2287728
1376445,2287728
1376451,2287728
1376453,2287728
1376454,2287728
1376476,2287728
1376488,2179802
1376489,2179802
1385933,2282705
1385941,2070134
1385960,2070134
1385966,2070134
1385995,2089960
1385998,2282611
1388051,2178775
1388106,2121647
1395711,2104430
1395735,2104430
1395765,2104430
1395791,2281922
1398546,2070134
1398556,2100858
1398563,2295310
1398572,2299102
1398662,2104430
1398735,2323295
1398741,2281922
1398788,2180646
1399757,2070134
1399758,2070134
1399760,2299102
1399761,2070134
1399763,2070134
1399764,2070134
1399765,2070134
1399771,2299102
1399775,2070134
1399777,2070134
1399778,2299102
1399779,2070134
1399780,2070134
1399781,2070134
1399782,2070134
1399784,2070134
1399785,2299102
1399786,2070134
1399789,2070134
1399792,2070134
1399793,2070134
1399794,2299102
1399795,2070134
1399797,2070134
1399800,2070134
1399801,2070134
1399802,2070134
1399805,2299102
1399806,2299102
1399809,2070134
1399811,2070134
1399815,2070134
1399817,2070134
1399818,2070134
1409479,2070134
1409480,2070134
1409481,2070134
1409483,2070134
1409485,2070134
1409510,2281922
1410145,2070134
1410148,2070134
1410149,2070134
1410151,2070134
1410153,2070134
1410154,2070134
1410155,2070134
1410156,2070134
1410157,2070134
1410158,2070134
1410159,2070134
1410160,2070134
1410161,2070134
1410216,2126308
1410217,2126308
1410218,2126308
1410219,2126308
1410220,2126308
1410221,2126308
1410222,2126308
1410236,2070375
1410240,2070375
1410244,2281840
1416053,2282611
1416055,2282611
1425054,2122384
1425057,2070134
1425084,2122384
1425100,2307623
1425103,2122384
1425106,2122384
1425108,2122384
1425113,2122384
1426047,2299102
1834502,2181105
1834504,2347936
1834535,2042806
1834544,2298529
1834574,2299102
1836933,2093795
1940172,2323295
2036693,2307594
2036710,2299324
2036713,2299324
2043668,2296338
2043678,2180917
2043689,2299324
2043732,2121984
2043866,2299102
2043869,2122149
2043871,2299102
2043872,2299102
2043877,2299102
2080712,2181105
2080723,2181105
2086947,2281840
2087005,2104430
2087043,2070375
2087044,2070375
2087058,2281840
2108986,2104430
2109055,2180908
2111775,2105657
2123794,2299102
2123796,2299102
2123799,2299102
2123800,2299102
2123802,2299102
2123804,2299102
2123807,2299102
2123808,2299102
2123809,2299102
2123810,2299102
2123811,2299102
2123812,2299102
2123813,2299102
2143841,2293922
2143846,2104572
2143847,2104572
2143848,2104572
2143854,2104572
2143857,2104572
2143860,2104572
2143862,2104572
2143863,2104572
2143864,2104572
2143865,2104572
2143866,2104572
2143867,2104572
2143870,2104572
2143875,2104572
2143904,2104572
2143907,2104572
2143909,2104572
2143913,2104572
2143916,2104572
2143917,2104572
2143918,2282705
2143921,2104572
2143925,2104572
2143927,2104572
2168556,2104572
2168558,2104572
2168559,2104572
2168561,2104572
2168562,2104572
2168563,2104572
2168564,2104572
2168565,2104572
2168566,2104572
2168568,2104572
2168571,2104572
2168579,2104572
2168607,2104572
2168613,2104572
2168622,2104572
2168656,2307623
2168662,2307623
2168669,2092350
2168701,2092350
2168714,2070134
2168724,2104572
2169298,2104572
2169300,2104572
2169303,2307623
2169304,2104572
2169305,2104572
2169306,2070375
2169310,2070134
2169375,2104572
2169377,2104572
2169446,2047185
2169447,2047764
2170867,2282705
2170868,2282705
2170889,2104572
2170913,2281840
2170915,2281840
2170938,2281840
2173583,2070375
2173584,2070375
2173585,2070375
2173586,2095836
2173587,2070375
2173588,2070375
2173589,2070375
2173590,2070375
2173591,2070375
2173592,2070375
2173595,2070375
2173596,2070375
2173597,2070375
2173602,2090853
2179981,2070375
2179982,2070375
2179983,2070375
2179984,2070375
2179985,2070375
2179986,2070375
2179987,2070375
2179988,2070375
2179989,2070375
2179990,2070375
2179991,2070375
2179992,2070375
2179993,2070375
2179994,2070375
2179998,2070375
2179999,2070375
2180001,2095836
2180002,2070375
2180007,2070375
2180013,2070375
2180015,2070375
2180016,2070375
2180017,2070375
2180019,2095836
2180020,2070375
2180366,2070375
2180367,2281840
2180368,2070375
2180369,2070375
2180370,2070375
2180371,2281840
2180373,2070375
2180374,2070375
2194226,2095836
2194228,2095836
2194240,2070375
2194243,2095836
2197526,2095836
2197529,2095836
2197530,2070375
2197531,2070375
2197533,2095836
2197535,2070375
2197537,2095836
2197538,2095836
2197541,2095836
2197542,2095836
2197543,2070375
2197544,2070375
2210177,2070375
2210179,2070375
2210180,2095836
2210181,2095836
2210182,2095836
2210184,2095836
2210194,2070375
2210195,2070375
2210214,2070375
2210218,2070375
2210269,2178814
2228063,2070375
2228064,2070375
2228065,2070375
2228066,2095836
2228067,2095836
2228069,2070375
2228071,2070375
2228072,2095836
2228098,2095836
2228109,2095836
2228117,2095836
2228128,2070375
2228130,2122291
2228133,2122293
2228181,2281840
2232606,2281840
2238522,2179802
2238531,2179802
2238535,2323295
2238547,2179802
2238548,2179802
2238550,2179802
2238554,2299102
2238555,2298524
2259629,2070134
2259637,2102787
2259674,2095836
2260910,2283175
2262712,2079817
2262713,2079817
2263767,2079583
2265929,2323295
2265958,2281840
2265987,2092350
2266020,2281840
2266025,2281840
2266026,2281840
2266028,2281840
2266044,2092350
2266201,2293502
2266213,2095836
2286805,2281840
2286813,2281840
2286815,2281840
2286816,2281840
2286821,2281840
2292845,2281840
2292978,2323295
2293052,2180646
2295540,2282612
2295546,2323295
2295556,2052457
2295558,2052457
2295559,2052457
2295593,2180646
2295641,2180646
2295805,2095836
2299212,2118422
2299225,2295310
2299351,2281922
2299352,2281922
2299354,2281922
2299355,2281922
2299391,2281922
2299438,2306273
2299540,2326753
2299551,2095836
2299559,2095836
2300533,2281840
2300689,2180646
2300723,2095836
2310231,2324492
2310252,2281840
2310254,2281840
2310255,2281840
2310256,2281840
2310257,2281840
2310260,2281840
2310262,2281840
2310285,2299102
2310287,2299102
2310291,2299102
2310292,2299102
2310296,2299102
2311158,2299102
2311163,2299102
2311166,2299102
2311168,2299102
2311198,2281840
2313719,2281840
2313724,2299102
2313725,2299102
2313745,2095836
2313811,2298524
2313812,2298524
2313825,2281840
2313829,2281840
2313831,2281840
2313833,2281840
2330543,2094814
2330574,2281840
2330577,2070134
2330595,2281840
2330600,2093883
2331177,2281840
2355958,2338718
2355961,2338718
2355985,2293502
2355987,2293502
2399644,2045137
2399691,2042743
2399723,2119757
2399728,2103547
2399732,2045916
2399733,2122816
2399735,2045512
2401548,2045658
2406217,2323295
2406256,2323295
2406278,2093507
2406305,2093507
2406309,2093507
2413032,2079817
2413045,2079817
2413056,2079817
2413070,2079817
2413083,2093507
2413106,2281840
2413729,2281840
2413732,2281840
2413733,2281840
2413734,2281840
2413735,2281840
2413736,2281840
2413737,2281840
2413738,2281840
2413740,2281840
2413741,2281840
2413743,2281840
2413744,2281840
2413745,2281840
2413746,2281840
2413748,2281840
2413755,2281840
2413758,2281840
2413759,2281840
2413762,2281840
2413763,2281840
2413764,2281840
2413765,2281840
2413767,2281840
2413768,2281840
2413769,2281840
2413773,2281840
2413774,2281840
2428139,2281840
2428140,2281840
2428141,2281840
2428142,2281840
2428143,2281840
2428144,2281840
2428146,2104572
2428147,2104572
2428150,2104572
2428162,2093507
2428192,2104572
2428207,2104572
2428209,2104572
2428211,2104572
2428215,2104572
2428216,2104572
2428220,2104572
2428225,2104572
2428227,2104572
2428237,2104572
2428239,2104572
2428244,2104572
2432593,2093883
2439889,2324492
2439890,2324492
2439891,2324492
2439896,2324492
2439897,2324492
2439978,2323295
2443608,2165932
2459426,2323295
2542680,2181105
2607585,2096579
2632389,2281840
2632558,2093507
2632687,2323295
2632692,2323295
2632695,2323295
2632714,2323295
2633587,2323295
2633607,2323295
2637921,2323295
2637951,2323295
2638018,2323295
2638027,2323295
2638048,2323295
2638061,2323295
2645658,2093507
2645660,2093507
2651419,2323295
2659180,2092487
2684069,2093507
2684078,2093507
2684080,2093507
2684087,2323295
2684090,2323295
2699911,2324492
2726948,2323295
2729671,2338753
2731555,2338753
2769248,2180646
2821434,2093763
2888804,2052457
2890933,2180646
2891041,2180646
2977172,2111861
2977176,2111861
2977178,2111861
3079662,2180522
3079666,2281840
3092760,2299227
3092785,2299227
3092788,2299227
3092789,2299227
3092792,2299227
3092804,2299227
3100971,2338677
3101003,2276151
3104308,2276163
3104357,2306274
3119430,2361201
3119441,2122384
3119451,2361201
3119465,2361201
3120365,2276207
3120416,2102787
3120418,NULL
3120443,2122384
3120453,2122384
3120456,2122384
3120462,2122384
3120464,2122384
3120465,2122384
3120466,2122384
3120467,2122384
3120887,2276217
3120891,2276220
3120897,2276223
3120899,2276226
3120907,2099182
3121272,2099182
3121275,2099182
3121283,2099182
3121285,2099182
3121287,2099182
3121288,2099182
3121290,2099182
3121291,2099182
3121292,2099182
3121369,2276247
3121385,2276256
3121409,2115012
3121411,2115012
3121413,2115012
3121414,2111931
3121421,2276262
3121424,2108726
3121434,2276268
3121475,2276280
3121478,2089986
3121565,2276298
3121577,2276304
3121585,2088632
3121590,2276315
3414356,2287725
3414359,2287725
3414360,2287725
3414361,2287725
3441082,2068499
3477531,2323295
3552714,2338584
3552715,2299102
3552716,2299102
3552723,2299102
3560369,2283175
3560383,2287728
3570755,2051668
3570756,2051668
3570764,2280264
3570767,2283175
3585901,2307623
3585902,2307623
3585903,2293107
3585904,2293107
3585905,2070400
3585907,2307623
3585908,2070134
3585909,2070134
3585910,2070134
3585911,2070134
3585914,2070134
3585915,2070134
3585916,2070134
3585917,2070134
3585918,2070134
3585919,2070134
3585924,2070134
3585925,2070134
3585926,2070134
3585927,2070134
3585928,2070134
3585929,2070134
3585930,2070134
3585931,2070134
3585932,2070134
3585933,2070134
3585934,2070134
3585935,2070134
3585936,2070134
3585937,2070134
3585938,2070134
3585939,2070134
3585940,2070134
3585941,2070134
3585942,2070134
3585943,2070134
3585944,2070134
3585945,2070134
3585946,2070134
3585947,2070134
3585948,2070134
3585954,2088674
3585955,2070134
3585956,2070134
3585957,2070134
3585958,2070134
3585959,2070134
3585960,2070134
3585962,2070134
3585963,2281840
3585968,2070134
3585969,2070134
3585970,2070134
3585971,2070373
3585972,2323295
3585973,2070134
3585974,2070134
3585975,2070134
3585976,2070134
3585977,2070134
3585978,2070134
3585979,2070134
3585980,2070134
3585981,2070134
3585982,2070134
3585983,2070134
3585985,2070134
3585986,2070134
3585987,2070134
3585988,2070134
3585992,2070134
3585995,2070134
3585996,2070134
3585997,2070134
3585998,2070134
3585999,2070134
3586000,2070134
3586004,2070134
3586005,2070134
3586017,2070134
3586018,2070134
3586019,2070134
3586020,2070134
3586021,2070134
3586022,2070134
3586023,2070134
3586024,2070134
3586025,2070134
3586026,2070134
3586027,2070134
3586028,2296223
3586028,2126396
3586029,2070134
3586030,2070134
3586031,2070134
3586032,2070134
3586033,2070134
3586034,2070134
3586035,2070134
3586036,2070134
3586037,2070134
3586038,2070134
3586039,2070134
3586040,2070134
3586041,2070134
3586042,2070134
3586043,2070134
3586044,2070134
3586045,2070134
3586046,2070134
3586047,2070134
3586048,2070134
3586050,2282705
3586051,2070134
3586052,2070134
3586054,2070134
3586056,2070134
3586057,2070134
3586058,2070134
3586059,2070134
3586060,2070134
3586061,2070134
3586062,2070134
3586063,2070134
3586064,2070134
3586065,2070134
3586066,2070134
3586067,2070134
3586068,2070134
3586069,2287117
3586070,2100867
3586071,2106709
3586072,2102808
3586073,2294200
3586075,2283175
3586076,2299053
3586077,2299053
3586078,2070134
3586080,2070134
3586081,2101952
3586082,2101952
3586083,2102530
3586084,2298529
3586085,2298529
3586086,2298529
3586087,2298529
3586088,2298529
3586089,2298529
3586090,2298529
3586091,2298529
3586092,2298529
3586093,2298529
3586094,2298529
3586095,2298529
3586096,2122155
3586097,2104103
3586098,2298529
3586099,2299324
3586100,2299324
3586101,2299324
3586102,2299324
3586103,2299324
3586104,2299324
3586105,2299324
3586106,2299324
3586107,2299324
3586108,2287004
3586109,2299324
3586110,2070229
3586111,2070229
3586112,2299324
3586113,2299324
3586114,2299324
3586115,2299324
3586116,2299324
3586117,2299324
3586118,2299324
3586119,2299324
3586120,2299324
3586121,2299324
3586122,2299324
3586123,2299324
3586124,2299324
3586125,2299324
3586127,2299324
3586128,2299324
3586129,2299324
3586130,2299324
3586131,2299324
3586132,2299324
3586133,2299324
3586134,2299324
3586135,2299324
3586138,2307668
3586139,2307668
3586140,2307668
3586141,2307668
3586143,2307668
3586144,2307668
3586145,2307668
3586146,2307668
3586147,2307668
3586148,2307668
3586149,2307668
3586150,2307668
3586151,2307668
3586152,2307668
3586153,2307668
3586154,2307668
3586155,2307668
3586156,2307668
3586157,2307668
3586158,2307668
3586159,2307668
3586160,2308218
3586161,2286935
3586162,2286935
3586163,2286935
3586164,2286935
3586165,2286935
3586166,2286935
3586167,2286935
3586168,2286935
3586169,2286935
3586170,2286935
3586171,2286935
3586172,2286935
3586173,2286935
3586174,2307620
3586175,2307620
3586176,2307620
3586177,2307620
3586178,2307620
3586179,2307620
3586180,2307620
3586181,2101876
3586182,2306294
3586183,2293924
3586184,2295310
3586185,2295310
3586186,2295310
3586187,2295310
3586188,2295310
3586189,2295310
3586190,2295310
3586191,2295310
3586192,2306273
3586193,2295310
3586194,2295310
3586196,2295310
3586197,2295310
3586198,2295310
3586199,2295310
3586200,2295310
3586201,2295310
3586202,2295310
3586203,2295310
3586204,2295310
3586205,2295310
3586206,2295310
3586207,2295310
3586208,2295310
3586209,2295310
3586210,2295310
3586212,2295310
3586213,2295310
3586214,2295310
3586215,2295310
3586216,2295310
3586217,2295310
3586218,2295310
3586218,2323295
3586219,2070134
3586221,2295310
3586222,2295310
3586223,2295310
3586224,2295310
3586225,2295310
3586226,2287013
3586227,2287016
3586228,2296246
3586229,2287081
3586237,2126308
3586238,2126308
3586239,2126308
3586240,2070134
3586241,2126308
3586242,2126308
3586243,2126308
3586244,2126308
3586245,2105772
3586246,2105772
3586247,2105772
3586248,2105772
3586249,2105772
3586250,2105772
3586251,2290502
3586252,2105772
3586253,2070297
3586254,2070297
3586255,2109126
3586256,2109126
3586257,2109126
3586258,2109126
3586259,2109126
3586260,2109126
3586261,2109126
3586263,2109126
3586264,2286986
3586265,2286986
3586266,2286986
3586267,2295348
3586268,2295348
3586269,2295348
3586270,2295348
3586271,2295348
3586272,2295348
3586273,2306291
3586274,2293924
3586275,2296246
3586276,2287114
3586277,2287019
3586295,2070134
3586299,2287726
3586313,2293924
3586314,2293924
3586316,2293924
3586317,2293924
3586318,2293924
3586319,2293924
3586320,2293924
3586321,2293924
3586322,2293924
3586323,2293924
3586324,2293924
3586325,2293924
3586326,2293924
3586327,2293924
3586328,2293924
3586329,2293924
3586330,2293924
3586331,2293924
3586332,2293924
3586333,2293924
3586334,2293924
3586335,2293924
3586336,2293924
3586337,2293924
3586338,2293924
3586339,2293924
3586340,2293924
3586341,2293924
3586342,2293924
3586343,2293924
3586344,2293924
3586345,2293924
3586346,2293924
3586347,2293924
3586348,2293924
3586349,2293924
3586350,2293924
3586351,2293924
3586352,2293924
3586353,2293924
3586354,2293924
3586355,2293924
3586356,2293924
3586357,2293924
3586358,2293924
3586359,2293924
3586361,2293924
3586362,2293924
3586363,2293924
3586364,2293924
3586367,2287132
3586368,2287051
3586369,2287051
3586370,2104784
3586371,2287156
3586372,2104784
3586376,2287162
3586377,2299233
3586378,2299233
3586379,2299233
3586380,2299233
3586381,2299233
3586382,2299233
3586384,2287165
3586385,2283121
3586386,2105938
3586387,2308253
3586388,2181419
3586389,2287168
3586390,2287171
3586392,2286989
3586393,2287174
3586394,2286968
3586395,2286968
3586397,2287177
3586398,2287034
3586399,2287034
3586400,2287048
3586401,2287048
3586402,2287180
3586403,2287183
3586404,2286971
3586406,2295346
3586407,2295346
3586408,2295346
3586409,2295346
3586410,2295346
3586411,2295346
3586412,2287186
3586413,2286971
3586414,NULL
3586415,2070295
3586416,2070295
3586417,2090104
3586418,2283175
3586419,2070295
3586420,2070295
3586421,2070295
3586422,2287728
3586423,2070295
3586424,2281840
3586425,2070295
3586426,2070295
3586427,2070295
3586428,2070295
3586429,2070295
3586431,2070295
3586432,2070295
3586433,2070295
3586434,2070295
3586435,2070295
3586436,2070295
3586437,2070295
3586438,2070295
3586439,2070295
3586440,2070295
3586441,2070295
3586442,2287057
3586443,2287057
3586444,2287057
3586445,2287057
3586446,2287057
3586447,2287057
3586448,2287057
3586449,2296252
3586450,2309603
3586452,2070134
3586453,2287147
3586454,2281840
3586455,2287028
3586456,2290449
3586457,2281840
3586459,2281840
3586460,2281840
3586461,2281840
3586462,2281840
3586463,2121783
3586464,2281840
3586465,2281840
3586466,2281840
3586467,2281840
3586468,2281840
3586469,2281840
3586470,2281840
3586471,2281840
3586472,2281840
3586473,2281840
3586476,2281840
3586477,2299227
3586478,2281840
3586479,2281840
3586480,2281840
3586481,2281840
3586482,2281840
3586483,2281840
3586484,2281840
3586485,2281840
3586486,2281840
3586487,2281840
3586488,2281840
3586489,2281840
3586490,2281840
3586491,2281840
3586492,2281840
3586493,2281840
3586494,2281840
3586495,2281840
3586496,2281840
3586497,2281840
3586498,2281840
3586499,2281840
3586500,2281840
3586501,2281840
3586502,2281840
3586503,2281840
3586504,2281840
3586505,2281840
3586506,2281840
3586508,2281840
3586509,2281840
3586510,2281840
3586511,2281840
3586512,2281840
3586513,2281840
3586514,2281840
3586515,2281840
3586516,2281840
3586517,2281840
3586518,2281840
3586519,2281840
3586520,2281840
3586521,2281840
3586522,2281840
3586523,2283111
3586524,2281840
3586525,2281840
3586526,2281840
3586527,2281840
3586528,2281840
3586529,2281840
3586530,2281840
3586531,2281840
3586532,2281840
3586533,2281840
3586534,2281840
3586535,2281840
3586536,2281840
3586537,2281840
3586538,2281840
3586539,2281840
3586540,2281840
3586541,2281840
3586542,2281840
3586543,2095836
3586544,2095836
3586545,2281840
3586546,2281840
3586547,2281840
3586548,2281840
3586549,2281840
3586550,2281840
3586551,2281840
3586552,2281840
3586553,2281840
3586554,2281840
3586555,2281840
3586556,2281840
3586557,2281840
3586558,2281840
3586559,2281840
3586560,2281840
3586561,2281840
3586562,2281840
3586563,2281840
3586564,2281840
3586565,2281840
3586566,2281840
3586567,2281840
3586568,2281840
3586569,2281840
3586570,2281840
3586571,2298529
3586572,2281840
3586573,2281840
3586574,2281840
3586575,2281840
3586576,2281840
3586577,2281840
3586578,2281840
3586579,2281840
3586580,2281840
3586581,2281840
3586582,2281840
3586583,2281840
3586584,2281840
3586585,2281840
3586586,2281840
3586587,2281840
3586588,2281840
3586589,2281840
3586590,2281840
3586591,2281840
3586592,2295310
3586592,2323295
3586593,2281840
3586594,2281840
3586595,2281840
3586596,2281840
3586597,2281840
3586598,2281840
3586599,2281840
3586600,2281840
3586601,2281840
3586602,2281840
3586603,2281840
3586604,2281840
3586605,2281840
3586606,2281840
3586607,2281840
3586608,2281840
3586609,2281840
3586610,2281840
3586611,2281840
3586612,2281840
3586613,2281840
3586614,2281840
3586615,2281840
3586616,2295355
3586617,2281840
3586618,2338583
3586619,2281840
3586620,2281840
3586621,2281840
3586622,2281840
3586623,2281840
3586624,2281840
3586625,2281840
3586626,2281840
3586627,2281840
3586628,2281840
3586629,2281840
3586630,2281840
3586631,2281840
3586632,2281840
3586633,2281840
3586634,2281840
3586635,2281840
3586636,2281840
3586637,2281840
3586638,2281840
3586639,2281840
3586640,2281840
3586641,2281840
3586642,2281840
3586643,2281840
3586644,2281840
3586645,2281840
3586646,2281840
3586647,2281840
3586648,2281840
3586649,2281840
3586650,2281840
3586651,2281840
3586652,2281840
3586653,2281840
3586654,2281840
3586655,2281840
3586656,2281840
3586657,2281840
3586658,2281840
3586659,2281840
3586660,2281840
3586661,2281840
3586662,2281840
3586663,2281840
3586664,2281840
3586665,2281840
3586666,2281840
3586667,2281840
3586668,2281840
3586669,2281840
3586670,2281840
3586671,2281840
3586672,2281840
3586673,2281840
3586674,2281840
3586675,2281840
3586676,2281840
3586677,2281840
3586678,2281840
3586679,2281840
3586680,2281840
3586681,2281840
3586682,2281840
3586683,2281840
3586684,2281840
3586685,2281840
3586686,2281840
3586687,2281840
3586688,2281840
3586690,2281840
3586691,2281840
3586692,2281840
3586693,2281840
3586694,2281840
3586695,2281840
3586696,2281840
3586697,2281840
3586698,2281840
3586699,2281840
3586700,2281840
3586701,2281840
3586702,2281840
3586703,2281840
3586704,2281840
3586705,2281840
3586706,2281840
3586707,2281840
3586708,2281840
3586709,2281840
3586710,2281840
3586711,2281840
3586712,2281840
3586713,2281840
3586714,2281840
3586715,2281840
3586716,2281840
3586717,2070134
3586718,2299227
3586719,2299227
3586720,2299227
3586721,2299227
3586722,2299227
3586723,2299227
3586724,2299227
3586726,2299227
3586727,2299227
3586728,2299227
3586729,2101770
3586730,2287728
3586731,2095836
3586732,2287724
3586733,2280274
3586734,2043686
3586735,2286938
3586736,2286938
3586737,2307594
3586738,2307594
3586739,2307594
3586740,2307594
3586741,2307594
3586742,2307594
3586743,2307594
3586744,2307594
3586745,2307594
3586746,2307594
3586747,2307594
3586748,2307594
3586749,2307594
3586750,2307594
3586751,2307594
3586752,2307594
3586753,2307594
3586754,2307594
3586755,2307594
3586756,2307594
3586757,2307594
3586758,2295336
3586760,2286954
3586761,2286954
3586762,2286954
3586762,2323295
3586763,2308255
3586764,2308255
3586765,2308255
3586766,2308255
3586767,2308255
3586768,2295310
3586768,2308255
3586769,2295310
3586769,2308255
3586770,2295310
3586770,2308255
3586771,2295310
3586771,2308255
3586772,2308255
3586773,2308255
3586774,2308255
3586775,2308255
3586776,2308255
3586777,2308255
3586778,2308255
3586779,2286974
3586780,2286974
3586781,2286974
3586783,2286977
3586784,2290549
3586785,2290549
3586786,2290549
3586787,2290549
3586788,2307668
3586789,2290549
3586790,2290549
3586791,2290549
3586792,2290549
3586793,2286983
3586794,2286983
3586795,2286959
3586796,2286959
3586797,2286959
3586798,2286959
3586799,2286959
3586800,2281840
3586801,2286959
3586802,2281803
3586803,2307618
3586804,2102222
3586805,2102222
